chrom,strand,position,weight_sg,weight_berth,read_density,leading_clip_length,trailing_clip_length,junction_start_cnt,junction_end_cnt,junction_cross_cnt,label
chr11,-,119012170,1,0,1,13,77,1,0,14,0
chr11,-,119013769,1,0,1,33,0,1,0,15,0
chr11,-,119014302,1,0,1,743,78,0,0,16,0
chr11,-,119015510,23,0,3,53,230,0,0,17,0
chr11,-,119020700,2,0,2,7,93,0,0,10,0
chr11,-,119024353,14,0,13,72,145,0,0,7,0
chr11,-,119044184,6,0,6,79,11,0,0,5,1
chr11,-,119067869,1,0,1,13,0,0,0,4,0
chr11,-,119093871,1,0,1,18,58,0,0,2,0
chr11,-,119096504,14,0,11,74,92,0,0,2,0
chr11,-,119102530,1,0,1,13,97,0,0,2,0
chr11,-,119190268,1,0,1,111,723,0,0,2,0
chr11,-,119195463,1,0,1,62,14,1,0,2,0
chr11,-,0,0,85,0,0,0,0,0,0,0
chr11,-,119015942,0,55,40,96,69,39,4,26,0
chr11,-,119017472,0,83,44,117,92,23,20,8,0
chr11,-,119017497,0,5,23,103,105,57,10,12,0
chr11,-,119017500,0,32,22,97,108,57,10,13,0
chr11,-,119017550,0,177,8,5,98,56,2,19,0
chr11,-,119017770,0,34,0,0,0,0,0,78,0
chr11,-,119018062,0,926,0,0,0,30,1,18,0
chr11,-,119018700,0,24,0,0,0,0,0,11,0
chr11,-,119030902,0,4,0,0,0,0,0,7,0
chr11,-,119101875,0,9,0,0,0,0,0,2,0
chr11,-,119251308,1,0,1,541,0,0,0,0,0
chr11,-,119260957,1,0,1,7,50,1,0,1,0
chr11,+,119206302,2,0,1,18,61,0,0,0,1
chr11,+,119293407,1,0,1,2,77,1,0,1,0
chr11,-,119306916,1,0,1,1412,60,1,0,0,0
chr11,+,119334526,1,0,1,61,26,0,0,0,1
chr11,-,119335550,1,0,1,11,61,0,0,0,0
chr11,-,119412057,1,0,1,3,155,1,0,0,0
chr11,-,119506974,1,0,1,54,126,0,0,0,0
chr11,-,119580949,1,0,1,244,37,0,0,0,0
chr11,-,119676815,1,0,1,70,14,0,0,1,0
chr11,-,119761264,1,0,1,5,70,0,0,1,0
chr11,+,119707343,1,0,1,7,424,0,0,0,0
chr11,+,119729543,1,0,1,11,103,0,0,1,1
chr11,+,119751938,2,0,2,36,67,0,0,1,0
chr11,+,119758147,1,0,1,9,61,0,0,2,0
chr11,+,120304296,1,0,1,57,87,0,0,0,0
chr11,+,120319430,1,0,1,10,1101,0,0,0,0
chr11,-,120351451,1,0,1,56,43,0,0,0,0
chr11,+,120325279,5,0,5,31,65,0,0,0,1
chr11,+,120336412,1,0,1,65,451,0,0,1,1
chr11,+,120477809,1,0,1,113,30,0,0,0,0
chr11,-,120518666,1,0,1,207,123,0,0,0,0
chr11,-,120592126,1,0,1,20,72,0,0,0,0
chr11,+,120653714,1,0,1,0,79,0,0,0,1
chr11,+,120702628,1,0,1,29,69,0,0,1,0
chr11,+,121024108,1,0,1,58,42,1,0,0,1
chr11,+,121036289,1,0,1,14,60,1,0,1,0
chr11,+,121292734,10,5,8,36,52,0,0,0,1
chr11,+,121452270,3,0,2,43,27,0,0,0,1
chr11,+,121455926,1,0,1,105,29,0,0,1,0
chr11,+,121590714,1,0,1,11,114,0,0,4,0
chr11,+,121627649,0,6,3,68,14,0,0,2,0
chr11,-,121547332,2,0,2,42,57,0,0,0,0
chr11,+,121818550,1,0,1,87,60,1,0,0,0
chr11,+,122883109,1,0,1,20,60,0,0,0,0
chr11,+,122934864,1,0,1,18,81,0,0,0,0
chr11,+,122955332,1,0,1,128,27,0,0,1,0
chr11,-,123049565,1,0,1,9,103,0,0,0,0
chr11,+,123057499,3,0,3,76,327,0,0,0,0
chr11,+,123062642,4,0,4,41,82,0,0,0,1
chr11,-,123057488,616,0,610,3,12,0,0,0,0
chr11,-,0,0,52,0,0,0,0,0,0,0
chr11,-,123058397,0,19,4,18,95,4,1,17,0
chr11,-,123058452,0,6,3,38,168,15,1,16,0
chr11,-,123058485,0,19,2,45,221,13,1,18,0
chr11,-,123059264,0,26,1,1,64,12,0,21,0
chr11,-,123059636,0,20,8,12,47,2,2,10,0
chr11,-,123059813,0,11,8,3,62,2,2,12,0
chr11,-,123059886,0,13,3,67,66,3,0,14,0
chr11,-,123060024,0,13,1,1,63,14,0,19,0
chr11,-,123060030,0,8,1,1,63,13,0,20,0
chr11,-,123060270,0,15,2,5,67,10,0,16,0
chr11,-,123060745,0,13,2,0,67,1,3,8,0
chr11,-,123061234,0,14,1,34,75,1,1,4,0
chr11,-,123061317,0,9,0,0,0,13,0,5,0
chr11,-,123061333,0,18,0,0,0,13,0,5,0
chr11,-,123062171,0,417,0,0,0,1,0,3,0
chr11,+,123386692,1,0,1,188,35,0,0,0,0
chr11,+,123430451,1,0,1,68,0,0,0,0,0
chr11,+,123522360,1,0,1,448,79,0,0,0,0
chr11,-,124402831,1,0,1,65,285,0,0,0,0
chr11,-,124622890,1,0,1,25,55,0,0,0,1
chr11,+,124622857,14,0,12,46,69,0,0,0,1
chr11,+,124673866,3,0,3,31,92,0,0,0,1
chr11,-,124748105,2,0,2,88,7,0,0,0,0
chr11,+,124762472,1,0,1,25,86,1,0,0,1
chr11,-,124753118,15,0,12,58,65,0,0,0,0
chr11,-,124762332,0,7,0,0,0,0,0,1,0
chr11,+,124797350,1,0,1,56,10,0,0,0,0
chr11,+,124876843,1,0,1,66,27,0,0,0,1
chr11,+,124954138,1,0,1,13,86,0,0,0,0
chr11,+,124991509,2,0,2,262,24,0,0,1,0
chr11,-,125097016,14,0,12,66,29,0,0,0,0
chr11,-,125445744,53,0,51,36,156,0,0,0,0
chr11,-,125460160,4,0,4,48,76,0,0,4,0
chr11,-,125480692,1,0,1,21,63,0,0,4,0
chr11,-,125488197,8,0,3,64,25,0,0,4,0
chr11,+,125530904,1,0,1,102,7,1,0,0,0
chr11,+,125569436,13,5,11,31,40,0,0,0,1
chr11,+,125576252,1,0,1,35,0,0,1,1,0
chr11,+,125578947,1,0,2,59,44,0,2,1,0
chr11,+,125582105,5,0,3,98,66,0,0,3,0
chr11,-,125583520,1,0,1,280,81,0,0,0,0
chr11,-,125610055,1,0,1,64,86,1,0,0,0
chr11,-,125620870,1,0,1,15,101,0,0,0,0
chr11,+,125592823,20,14,17,32,96,0,0,0,1
chr11,+,125610057,3,0,3,55,39,0,0,4,0
chr11,+,125611863,9,7,7,36,64,0,0,5,0
chr11,+,125618371,1,0,2,67,93,0,1,3,0
chr11,+,125625718,5,0,1,92,0,0,0,1,0
chr11,+,125626747,1,0,2,86,61,0,1,1,0
chr11,+,125635426,1,0,1,12,79,0,1,1,0
chr11,-,125665980,1,0,1,127,16,0,0,0,0
chr11,+,125692902,1,0,1,12,68,0,0,0,0
chr11,+,125891402,6,0,6,34,72,0,0,0,0
chr11,-,125893487,7,0,2,117,15,0,0,0,0
chr11,+,126068379,2,0,1,29,99,0,0,0,0
chr11,-,126067485,2,0,1,308,15,0,0,0,0
chr11,-,126202411,11,0,10,72,23,0,0,1,0
chr11,-,126254304,1,0,1,180,97,0,0,1,0
chr11,-,126211669,0,8,0,0,0,0,0,1,0
chr11,-,126262929,42,0,42,49,46,0,0,0,0
chr11,-,0,0,5,0,0,0,0,0,0,0
chr11,-,126268907,0,24,0,0,0,0,0,1,0
chr11,-,126276798,1,0,1,276,16,1,0,0,0
chr11,+,126211751,4,0,4,51,49,0,0,0,1
chr11,+,126229222,3,0,3,87,30,0,1,0,0
chr11,+,126237565,1,0,1,384,137,0,0,3,0
chr11,+,126240790,1,0,1,261,36,0,2,2,0
chr11,+,126254302,1,0,2,342,60,0,1,1,0
chr11,+,126261422,1,0,1,325,88,0,2,4,0
chr11,+,126261646,1,0,1,9,0,1,0,6,0
chr11,+,126269065,11,0,1,13,77,0,0,1,0
chr11,+,126272386,1,0,1,117,93,0,0,3,0
chr11,+,126274014,1,0,1,66,42,0,0,5,0
chr11,+,126276391,1,0,2,151,66,0,1,4,0
chr11,+,126283077,1,0,1,15,78,0,0,2,1
chr11,+,126288459,1,0,1,87,70,0,0,3,0
chr11,+,126296702,1,0,1,17,85,0,0,3,0
chr11,+,126269116,0,8,6,36,49,0,0,1,1
chr11,-,126294297,3,0,3,68,26,0,0,0,0
chr11,-,126296222,1,0,1,169,25,0,0,2,0
chr11,-,126340775,12,0,1,73,8,0,0,0,0
chr11,+,126304046,64,59,60,25,37,0,0,0,1
chr11,+,126305986,1,0,1,11,71,0,0,2,0
chr11,+,126306567,1,0,2,220,53,0,2,1,0
chr11,+,126324629,1,0,1,75,9,0,0,3,0
chr11,+,126330748,2,0,2,32,94,0,0,4,0
chr11,+,126355662,1,0,1,66,0,0,0,1,1
chr11,+,126648120,1,0,1,166,72,0,0,0,0
chr11,-,126923085,2,0,2,214,416,0,0,0,0
chr11,+,128290394,1,0,1,18,79,0,0,0,1
chr11,-,128303947,1,0,1,109,14,0,0,0,0
chr11,-,128461778,2,0,1,73,1,0,0,0,0
chr11,-,128691674,2,0,2,15,62,0,0,0,0
chr11,+,128694045,4,0,3,49,43,0,0,0,1
chr11,+,128723933,1,0,1,76,124,0,0,1,0
chr11,-,128807179,1,0,1,40,64,0,0,0,0
chr11,+,129892046,1,0,1,11,78,0,0,0,0
chr11,-,129863774,3,0,3,64,26,0,0,0,0
chr11,-,129885337,1,0,1,5,48,0,0,1,0
chr11,-,129888320,2,0,2,53,36,0,0,2,0
chr11,-,129914914,1,0,1,56,1083,0,0,0,0
chr11,+,129957329,1,0,1,582,63,0,0,0,0
chr11,+,130069831,6,0,4,25,69,0,0,1,0
chr11,+,130138753,2,0,2,37,60,0,0,4,0
chr11,+,130140657,5,0,2,2565,77,0,0,4,0
chr11,+,130205699,1,0,1,61,34,0,0,1,0
chr11,+,130875890,1,0,1,88,3,0,0,0,0
chr11,+,130883247,1,0,1,0,56,0,0,0,0
chr11,-,130875890,1,0,1,57,0,0,0,0,0
chr11,-,130891119,1,0,1,4,83,0,0,1,0
chr11,-,131175544,2,0,1,28,48,0,0,0,0
chr11,-,131185259,6,0,1,129,15,0,0,3,0
chr11,+,131186963,2,0,2,15,114,0,0,0,0
chr11,-,132816863,1,0,1,76,132,0,0,0,0
chr11,-,133140512,1,0,1,253,85,0,0,0,0
chr11,-,134152444,4,0,3,85,22,0,0,0,0
chr11,-,134209340,1,0,1,188,307,0,0,0,0
chr11,-,134223081,1,0,1,40,63,0,0,1,0
chr11,+,134240103,1,0,1,63,20,0,0,0,0
chr11,+,134248284,1,0,1,45,43,0,0,0,0
chr11,-,134248264,133,0,122,3,23,0,0,0,0
chr11,-,134253368,0,110,0,0,0,0,0,0,0
chr11,+,134253533,10,0,7,14,59,0,0,0,1
chr11,+,134254931,1,0,1,948,72,0,0,1,0
chr11,+,134274856,1,0,1,88,5,0,0,0,0
chr11,-,134964515,2,0,2,30,67,0,0,0,0
chr12,+,14540,1,0,1,56,134,0,0,0,0
chr12,-,14470,27,0,19,65,52,0,0,0,0
chr12,-,18035,1,0,1,136,27,0,4,0,0
chr12,-,26276,6,0,4,51,186,0,0,9,0
chr12,-,26957,0,5,0,0,0,3,0,1,0
chr12,+,329557,1,0,1,57,0,0,0,0,0
chr12,-,284382,4,0,1,23,14,0,0,0,0
chr12,-,351689,1,0,1,0,66,0,0,1,0
chr12,+,389357,1,0,1,67,3,0,0,0,1
chr12,+,401643,5,0,5,52,29,1,0,1,1
chr12,+,440531,1,0,1,8,75,0,0,1,0
chr12,+,441742,1,0,1,60,8,0,1,0,0
chr12,+,553707,1,0,1,13,78,0,0,0,0
chr12,+,557606,1,0,1,196,61,0,0,0,0
chr12,-,564295,16,0,14,65,63,0,0,0,0
chr12,-,643660,0,9,0,0,0,0,0,0,0
chr12,+,642678,1,0,1,12,85,0,0,0,0
chr12,-,669106,1,0,1,15,56,0,0,0,0
chr12,-,674794,1,0,1,74,869,0,0,0,0
chr12,-,757318,1,0,1,11,181,0,0,0,0
chr12,-,760946,1,0,1,15,88,0,0,0,0
chr12,+,757321,1,0,1,60,18,0,0,0,0
chr12,+,813639,1,0,1,137,65,0,0,0,0
chr12,-,879537,1,0,1,76,4,0,0,0,0
chr12,+,879512,3,0,2,43,49,0,0,0,0
chr12,+,884899,1,0,1,276,30,0,0,1,0
chr12,+,900011,1,0,1,58,14,0,0,1,0
chr12,+,914003,1,0,1,0,69,0,0,0,0
chr12,+,918751,1,0,1,613,14,0,0,1,0
chr12,-,912494,6,0,2,30,71,0,0,0,0
chr12,-,915725,1,0,1,652,66,0,0,1,0
chr12,+,1104777,1,0,1,712,91,1,0,0,0
chr12,-,1297430,1,0,1,156,5,0,0,0,0
chr12,-,1525869,1,0,1,82,25,0,0,0,0
chr12,+,1400939,1,0,1,10,124,0,0,0,0
chr12,+,1525867,1,0,1,33,76,0,0,1,0
chr12,+,1588186,1,0,1,1,89,0,0,1,0
chr12,-,1757345,2,0,1,201,72,0,0,0,0
chr12,+,1691037,2,0,2,47,51,0,0,0,1
chr12,+,1757165,1,0,2,41,156,1,0,1,0
chr12,+,1757197,1,0,2,41,156,1,0,1,0
chr12,-,1795115,2,0,2,65,37,0,0,0,0
chr12,-,1946056,9,0,9,72,94,0,0,0,0
chr12,-,2004498,0,5,0,0,0,0,0,0,0
chr12,+,2572339,1,0,1,25,1767,1,0,0,0
chr12,+,2794967,15,6,11,31,71,0,0,0,1
chr12,+,2795956,3,0,3,66,10,0,0,2,1
chr12,+,2799845,2,0,2,13,89,0,1,1,0
chr12,+,2800385,1,0,1,9,82,0,2,1,0
chr12,+,2812667,8,0,7,29,62,0,0,0,1
chr12,-,2572304,2,0,2,5,919,1,0,0,0
chr12,-,2572419,4,0,2,7,1200,1,0,1,0
chr12,-,2760801,1,0,1,27,72,0,0,1,0
chr12,-,2778190,1,0,1,12,539,0,0,2,0
chr12,-,2816331,1,0,1,8,179,0,0,1,0
chr12,-,2865642,1,0,1,59,7,0,0,0,0
chr12,-,2877208,4,0,4,36,47,0,0,0,1
chr12,-,2880682,1,0,1,529,8,0,0,3,0
chr12,-,2883511,2,0,2,76,134,0,0,3,0
chr12,+,2876419,1,0,1,16,74,0,0,0,0
chr12,+,2877208,19,17,19,39,44,0,0,1,1
chr12,+,2879019,1,0,1,93,139,0,0,3,0
chr12,+,2885281,2,0,4,82,75,0,3,1,0
chr12,+,2886369,1,0,1,228,82,0,0,3,0
chr12,+,2890884,3,0,3,30,49,0,0,1,1
chr12,+,2920759,1,0,1,150,61,0,1,2,0
chr12,+,2959898,1,0,1,17,80,0,0,1,1
chr12,-,3071023,1,0,1,10,176,0,0,0,0
chr12,+,3071164,1,0,1,168,110,1,0,0,0
chr12,+,3211590,6,5,6,65,39,1,0,0,0
chr12,-,3211590,7,0,7,68,16,0,0,0,0
chr12,+,3752548,2,0,2,150,85,0,0,0,0
chr12,-,3798640,1,0,1,75,7,0,0,0,0
chr12,-,3845921,1,0,1,13,108,0,0,1,0
chr12,+,4115252,1,0,1,14,98,0,0,0,0
chr12,+,4140712,1,0,1,78,26,0,0,1,0
chr12,+,4273771,24,6,10,27,65,0,0,0,1
chr12,+,4303805,1,0,1,52,29,0,0,2,0
chr12,+,4304140,1,0,1,855,12,0,1,2,0
chr12,+,4274003,0,10,10,47,68,0,0,0,0
chr12,+,4321181,23,0,9,91,69,0,0,0,1
chr12,+,4328421,1,0,1,120,104,0,0,4,0
chr12,-,4179761,1,0,1,6,161,1,0,0,0
chr12,-,4248766,2,0,2,97,11,0,0,1,0
chr12,-,4288999,1,0,1,294,77,1,0,1,0
chr12,-,4301353,2,0,2,32,68,0,0,2,0
chr12,-,4329338,1,0,1,10,1266,0,0,3,0
chr12,-,4431631,1,0,1,34,86,0,0,0,0
chr12,-,4487727,1,0,1,34,85,0,0,0,0
chr12,-,4489348,5,0,2,40,35,0,0,1,0
chr12,+,4538777,12,0,1,0,110,0,0,0,0
chr12,+,4599270,1,0,1,66,20,0,0,0,0
chr12,+,4604843,4,0,1,64,4,0,0,1,0
chr12,+,4607324,1,0,1,699,39,0,3,1,0
chr12,+,4649094,129,115,125,12,20,0,0,0,1
chr12,+,4682203,1,0,2,5,91,0,10,7,0
chr12,+,4684808,5,5,5,20,76,0,0,17,0
chr12,+,4654291,0,30,28,103,53,0,7,0,0
chr12,-,4828300,1,0,1,26,61,0,0,0,0
chr12,-,4828643,1,0,1,33,73,0,0,1,0
chr12,+,4993288,1,0,1,46,56,0,0,0,0
chr12,+,5658369,9,9,7,718,1250,0,0,0,0
chr12,-,5658455,1,0,1,380,466,1,0,0,0
chr12,+,6200349,3,0,3,52,57,0,0,0,0
chr12,+,6313142,1,0,1,65,1,0,0,0,1
chr12,-,6328498,8,0,1,54,0,0,0,0,0
chr12,-,6367270,1,0,1,468,83,1,0,0,0
chr12,-,6409584,7,0,7,62,106,0,0,1,0
chr12,-,6439132,8,0,8,81,82,0,0,2,0
chr12,-,6462236,12,0,11,53,100,0,0,2,0
chr12,-,6489174,1,0,1,7,62,1,0,1,0
chr12,-,6489317,2,0,2,77,8,2,0,2,0
chr12,-,6492119,8,0,207,9,24,0,3,1,0
chr12,-,6534516,8,0,14,52,120,13,0,1,1
chr12,-,6534806,5,0,5,73,177,5,0,14,0
chr12,-,6536492,4,0,6,120,166,2,0,19,0
chr12,-,6536688,1,0,2,240,214,2,1,24,0
chr12,-,6536917,2,0,2,363,146,2,0,28,0
chr12,-,6537108,1,0,1,418,65,1,0,30,0
chr12,-,6537582,2,0,4,65,106,0,20,11,0
chr12,-,6539530,6,0,3,56,348,0,0,1,0
chr12,-,6410037,0,5,0,0,0,1,0,2,0
chr12,-,6451609,0,10,0,0,0,0,0,2,1
chr12,-,6470677,0,11,0,0,0,0,0,2,0
chr12,-,6538000,0,11,0,0,0,17,0,8,0
chr12,-,6538372,0,31,0,0,0,0,0,1,0
chr12,-,6556869,12,0,12,66,69,0,0,0,0
chr12,+,6370666,1,0,1,73,7,1,0,0,0
chr12,+,6384162,1,0,1,72,1,0,0,1,1
chr12,+,6392149,1,0,1,831,109,1,0,1,0
chr12,+,6398042,1,0,1,3,16,1,0,2,0
chr12,+,6404630,1,0,1,537,76,1,0,3,0
chr12,+,6436888,1,0,1,237,83,1,0,5,0
chr12,+,6444813,102,6,5,31,52,0,0,6,0
chr12,+,6449260,1,0,1,54,53,0,0,9,0
chr12,+,6449804,2,0,2,19,302,0,1,9,0
chr12,+,6450438,2,0,2,39,68,0,0,7,0
chr12,+,6450669,1,0,1,235,163,2,0,5,0
chr12,+,6452056,9,0,3,15,93,0,0,4,1
chr12,+,6457402,1,0,1,22,64,0,1,4,0
chr12,+,6492179,1,0,1,94,227,0,0,4,0
chr12,+,6494092,4,0,4,38,37,1,0,4,1
chr12,+,6506125,1,0,1,62,27,1,0,5,0
chr12,+,6516826,1,0,1,25,66,0,2,5,0
chr12,+,6519614,1,0,1,1767,47,1,0,6,0
chr12,+,6520248,1,0,1,59,37,1,0,7,0
chr12,+,6521198,1,0,1,618,51,1,0,8,0
chr12,+,6527139,5,4,5,49,46,2,0,11,0
chr12,+,6528925,1,0,1,12,81,1,1,13,0
chr12,+,6530188,1,0,1,121,67,1,0,16,0
chr12,+,6534428,69,0,12,36,61,0,0,14,0
chr12,+,6570086,3,0,3,47,99,0,0,8,0
chr12,+,6570976,1,0,1,13,113,0,0,11,0
chr12,+,6578859,1,0,1,68,11,0,0,10,0
chr12,+,6666479,2,0,1,19,625,0,0,2,0
chr12,+,6724025,31,0,5,35,45,0,0,1,1
chr12,+,6724273,15,32,12,134,51,1,0,3,1
chr12,+,6724891,1,0,1,179,87,0,0,9,0
chr12,+,6747994,2,0,2,113,60,0,0,1,0
chr12,+,6766410,2,0,1,38,141,0,0,1,1
chr12,+,6769600,2,0,3,98,30,1,1,1,0
chr12,+,6769842,2,0,1,939,75,0,0,4,0
chr12,+,6409584,0,13,16,73,80,1,1,3,0
chr12,+,6444937,0,100,91,5,30,0,0,6,1
chr12,+,6534455,0,8,70,9,39,0,1,13,0
chr12,+,6534473,0,12845,11496,0,0,1,5,9,1
chr12,+,6534737,0,12,40,27,53,0,1,186,0
chr12,+,6534744,0,1173,45,27,44,0,1,186,0
chr12,+,6536484,0,836,700,12,2,35,74,176,0
chr12,+,6536903,0,332,161,124,29,11,64,327,0
chr12,+,6537066,0,4,88,116,53,6,69,349,0
chr12,+,6537097,0,215,188,132,18,7,92,325,0
chr12,+,6537298,0,134,142,207,20,6,72,316,0
chr12,+,6537582,0,47,127,148,16,4,190,189,0
chr12,+,6537595,0,19,159,135,5,8,191,184,0
chr12,+,6537604,0,8,187,124,3,13,196,179,0
chr12,+,6537612,0,19,218,115,1,15,200,175,0
chr12,+,6537628,0,6,249,114,0,22,220,145,0
chr12,+,6537630,0,4,251,114,0,24,221,144,0
chr12,+,6537634,0,12,224,100,0,26,143,144,0
chr12,+,6537638,0,16,217,104,0,28,143,144,0
chr12,+,6537658,0,45,229,98,2,41,88,137,0
chr12,+,6537666,0,10,246,111,1,44,75,125,0
chr12,+,6537672,0,12,248,112,1,41,72,128,0
chr12,+,6537688,0,7,255,113,1,44,76,122,0
chr12,+,6537692,0,7,257,110,1,45,80,118,0
chr12,+,6537708,0,65,242,96,1,42,82,118,0
chr12,+,6537732,0,36,243,80,1,40,67,109,0
chr12,+,6537741,0,8,250,88,1,36,68,113,0
chr12,+,6537744,0,10,252,85,1,35,68,113,0
chr12,+,6537757,0,14,259,78,0,33,82,98,0
chr12,+,6537765,0,16,237,47,0,35,82,98,0
chr12,+,6537775,0,8,243,49,0,37,67,99,0
chr12,+,6537778,0,26,246,50,0,38,62,98,0
chr12,+,6537799,0,16,238,55,0,45,57,98,0
chr12,+,6537803,0,7,241,58,2,45,61,95,0
chr12,+,6537807,0,15,244,57,2,46,60,95,0
chr12,+,6537811,0,11,257,61,2,41,61,96,0
chr12,+,6537821,0,15,277,66,3,44,63,92,0
chr12,+,6537828,0,7,276,64,7,45,63,93,0
chr12,+,6537831,0,21,292,58,7,47,65,92,0
chr12,+,6537854,0,18,323,56,7,40,58,94,0
chr12,+,6537858,0,19,319,58,7,40,37,94,0
chr12,+,6537864,0,403,318,58,7,38,40,94,0
chr12,+,6724612,0,5,5,90,181,0,3,1,0
chr12,+,6773169,2,0,2,41,62,0,0,0,0
chr12,-,6570080,77,0,42,53,70,0,0,0,0
chr12,-,6571941,1,0,1,11,71,0,0,9,0
chr12,-,6576049,1,0,1,79,4,0,0,12,0
chr12,-,6618834,1,0,1,79,14,0,0,3,0
chr12,-,6650283,50,0,1,84,1,0,0,1,0
chr12,-,6656694,1,0,1,62,18,0,3,4,0
chr12,-,6666479,12,0,1,83,67,0,0,2,0
chr12,-,6738317,2,0,2,15,75,1,0,1,0
chr12,-,6747985,1,0,87,27,5,0,2,1,0
chr12,-,6751216,3,0,2,71,347,0,0,13,0
chr12,-,6766354,2,0,2,52,97,0,0,1,1
chr12,-,6770491,3,0,1,115,32,0,0,3,0
chr12,-,0,0,5,0,0,0,0,0,0,0
chr12,-,6573271,0,4,0,0,0,4,0,7,0
chr12,-,6578919,0,9,0,0,0,6,0,3,0
chr12,-,6580728,0,14,0,0,0,1,0,5,0
chr12,-,6581174,0,23,0,0,0,4,0,3,0
chr12,-,6582240,0,3,0,0,0,2,0,3,0
chr12,-,6663136,0,42,0,0,0,0,0,2,0
chr12,-,6753144,0,80,0,0,0,0,0,1,0
chr12,+,6788419,1,0,1,75,85,1,0,0,0
chr12,+,6838408,1,0,1,184,90,1,0,1,0
chr12,+,6848828,1,0,1,111,79,0,0,2,0
chr12,+,6852115,12,5,8,43,79,0,0,2,1
chr12,+,6854733,1,0,1,100,4,0,0,3,0
chr12,+,6856303,1,0,2,2,107,0,1,3,0
chr12,+,6860950,1,0,2,19,66,0,2,3,0
chr12,+,6862246,2,0,2,10,90,0,0,5,0
chr12,+,6867438,11,0,3,46,49,0,0,2,1
chr12,+,6873455,5,0,2,263,44,0,0,5,0
chr12,+,6904810,6,0,6,248,55,0,0,1,1
chr12,+,6905580,1,0,1,77,31,0,3,1,0
chr12,+,6867519,0,2588,2530,0,1,15,1,1,1
chr12,+,6868116,0,18,19,16,77,1,0,78,1
chr12,+,6868861,0,73,69,108,51,5,33,51,0
chr12,+,6869096,0,39,54,143,52,9,25,82,0
chr12,+,6869166,0,9,37,143,52,32,9,83,0
chr12,+,6869255,0,50,32,292,103,13,36,80,0
chr12,+,6869681,0,21,29,139,93,4,25,103,0
chr12,+,6870046,0,31,35,146,72,0,55,90,0
chr12,+,6914520,31,0,32,22,45,2,0,0,0
chr12,+,6916414,1,0,2,25,102,0,2,3,0
chr12,+,6916668,1,0,3,156,107,0,2,4,0
chr12,+,6917938,1,0,2,53,53,2,3,5,0
chr12,+,6919900,1,0,1,19,77,0,0,8,0
chr12,+,6920719,1,0,1,8,75,0,0,9,0
chr12,-,6794073,1,0,1,49,14,0,0,0,0
chr12,-,6806276,1,0,1,126,15,0,0,1,0
chr12,-,6848812,53,0,50,48,93,0,0,1,0
chr12,-,6867533,1,0,1,17,140,1,0,1,1
chr12,-,6867708,1,0,1,1359,42,1,0,2,0
chr12,-,6868920,1,0,2,97,111,2,0,3,0
chr12,-,6868957,1,0,2,97,111,2,0,3,0
chr12,-,6869096,2,0,2,17,110,1,0,5,0
chr12,-,6869754,1,0,1,579,31,1,0,7,0
chr12,-,6885354,1,0,1,11,106,0,0,1,0
chr12,-,6908793,1,0,1,39,96,0,0,1,0
chr12,-,6922748,1,0,1,240,37,0,0,1,0
chr12,-,6851010,0,8,0,0,0,4,0,2,0
chr12,-,6851311,0,35,0,0,0,0,0,1,0
chr12,+,6931331,1,0,1,5,61,0,0,0,0
chr12,+,6936907,1,0,1,1536,79,0,0,1,0
chr12,+,6939261,1,0,1,120,21,1,0,2,0
chr12,+,6943622,1,0,1,15,98,1,0,2,0
chr12,+,6943816,242,0,1,12,94,0,0,3,1
chr12,+,6946562,9,7,7,39,47,0,0,1,1
chr12,+,6951255,139,0,3,46,33,0,0,4,0
chr12,+,6954061,3,0,1,12,96,0,0,6,0
chr12,+,6955657,1,0,3,198,69,0,7,3,0
chr12,+,6959306,7,6,7,27,69,0,0,15,0
chr12,+,6965351,3,0,3,61,71,0,0,1,0
chr12,+,6970818,60,0,1,50,0,0,0,2,0
chr12,+,6984302,1,0,1,5,88,0,0,2,0
chr12,+,6990166,1,0,1,77,27,1,0,2,0
chr12,+,6990520,1,0,1,0,99,0,0,3,0
chr12,+,6999917,1,0,1,12,327,0,0,2,0
chr12,+,6943964,0,8,30,13,63,0,0,3,0
chr12,+,6944004,0,231,189,32,6,0,0,3,1
chr12,+,6944463,0,12,7,354,59,0,7,2,0
chr12,+,6951324,0,117,47,38,52,0,0,4,1
chr12,+,6951606,0,10,7,57,84,0,5,4,0
chr12,+,6951979,0,6,3,104,85,1,8,2,0
chr12,+,6954839,0,7,5,53,75,0,5,3,0
chr12,+,6956134,0,9,7,164,71,1,5,5,0
chr12,+,6959540,0,9,4,26,70,1,0,18,0
chr12,+,6960078,0,9,2,6,141,1,5,9,0
chr12,+,6960133,0,6,7,151,69,1,5,9,0
chr12,+,6960278,0,11,2,255,52,8,0,10,0
chr12,+,6960805,0,10,7,260,52,0,9,9,0
chr12,+,6970909,0,57,59,35,39,1,0,2,1
chr12,-,6932453,2,0,1,81,11,0,0,0,0
chr12,-,6943772,2,0,1,33,65,0,0,1,1
chr12,-,6965350,187,0,183,0,54,0,0,1,0
chr12,-,6976184,15,0,12,63,82,0,0,2,0
chr12,-,6979808,1,0,1,440,66,0,0,4,0
chr12,-,6988955,2,0,2,447,89,0,0,3,0
chr12,-,7000758,1,0,1,70,65,0,0,1,0
chr12,-,7003793,1,0,1,73,31,0,0,2,0
chr12,-,7010233,1,0,1,70,43,0,0,1,0
