chrom,strand,position,weight_sg,weight_berth,read_density,leading_clip_length,trailing_clip_length,junction_start_cnt,junction_end_cnt,junction_cross_cnt,label
chr13,+,111281068,2,0,1,18.0,102.0,0,0,3,0
chr13,+,111288445,2,0,2,73.0,23.0,4,4,3,0
chr13,+,111293454,1,0,1,69.0,17.0,0,0,6,0
chr13,+,111301533,1,0,2,44.0,62.5,1,1,3,0
chr13,+,111305737,14,0,14,34.7143,68.0714,0,0,0,0
chr13,+,111303477,0,8,14,24.3571,74.5,0,0,2,0
chr13,-,111283141,2,0,1,105.0,1.0,0,0,2,0
chr13,-,111305729,2,0,2,93.0,22.0,0,0,0,0
chr13,+,111344244,1,0,1,415.0,54.0,0,0,0,0
chr13,-,111342932,1,0,1,549.0,150.0,0,0,0,0
chr13,+,112544477,1,0,1,370.0,84.0,0,0,0,0
chr13,-,112520685,1,0,1,31.0,669.0,0,0,2,0
chr13,-,112550016,1,0,1,21.0,79.0,0,0,3,0
chr13,-,112551702,1,0,1,65.0,49.0,0,0,2,0
chr13,-,112588153,13,0,12,65.0833,33.25,0,0,0,0
chr13,-,112689784,2,0,1,163.0,27.0,0,0,0,0
chr13,-,112702365,1,0,1,49.0,7.0,0,0,0,0
chr13,-,112805710,1,0,1,86.0,7.0,0,0,0,0
chr13,+,112876186,1,0,1,9.0,79.0,0,0,1,0
chr13,+,112879504,1,0,1,13.0,97.0,0,0,0,0
chr13,+,112887168,1,0,1,54.0,23.0,0,0,0,0
chr13,-,113169885,2,0,2,60.0,32.0,0,0,0,0
chr13,+,113190242,1,0,1,73.0,49.0,0,0,0,0
chr13,+,113231170,4,0,1,330.0,39.0,0,0,2,0
chr13,+,113235146,1,0,1,30.0,8.0,2,2,0,0
chr13,+,113265075,12,0,9,1075.89,67.6667,0,0,0,0
chr13,-,113179617,1,0,1,75.0,12.0,0,0,6,0
chr13,-,113182580,2,0,1,72.0,215.0,0,0,3,0
chr13,-,113184488,1,0,1,65.0,19.0,2,2,1,0
chr13,-,113200727,1,0,1,80.0,234.0,0,0,4,0
chr13,-,113208683,33,28,32,66.5938,34.125,0,0,1,0
chr13,-,113265045,1,0,1,36.0,75.0,0,0,0,0
chr13,+,113323427,1,0,1,1.0,136.0,0,0,0,0
chr13,-,113323420,1,0,1,10.0,66.0,0,0,0,0
chr13,-,113364111,1,0,1,87.0,9.0,0,0,0,0
chr13,-,113446079,2,0,2,85.5,14.0,0,0,1,0
chr13,-,113449049,1,0,1,501.0,68.0,0,0,0,0
chr13,-,113461111,1,0,1,132.0,66.0,0,0,1,0
chr13,-,113484599,1,0,1,18.0,63.0,0,0,0,0
chr13,-,113530617,1,0,1,68.0,26.0,0,0,0,0
chr13,+,113498684,2,0,2,8.5,77.0,0,0,2,0
chr13,+,113501952,2,0,2,76.0,77.5,0,0,3,0
chr13,+,113534352,1,0,1,886.0,68.0,0,0,4,0
chr13,+,113550229,8,0,8,128.875,79.625,0,0,1,0
chr13,+,113586180,6,5,6,20.3333,132.0,0,0,3,0
chr13,+,113618523,1,0,1,27.0,88.0,0,0,3,0
chr13,+,113638045,1,0,1,398.0,4.0,0,0,4,0
chr13,+,113641473,7,0,6,76.6667,74.3333,0,0,1,0
chr13,+,113642373,1,0,1,7.0,69.0,0,0,0,0
chr13,+,113800117,1,0,1,80.0,625.0,0,0,0,0
chr13,-,113981859,1,0,1,73.0,30.0,1,1,0,0
chr13,-,114010088,1,0,1,5.0,74.0,0,0,0,0
chr13,-,114065742,1,0,1,30.0,66.0,0,0,0,0
chr13,-,114267706,1,0,1,61.0,140.0,0,0,1,0
chr13,-,114268442,1,0,1,112.0,16.0,0,0,0,0
chr13,-,114302715,1,0,1,1269.0,94.0,0,0,0,0
chr13,+,114242306,1,0,1,64.0,170.0,2,2,0,0
chr13,+,114272716,15,0,15,480.4,61.2,0,0,1,0
chr13,+,114282270,1,0,1,62.0,23.0,0,0,4,0
chr13,+,114287780,2,0,2,31.5,702.5,0,0,12,0
chr13,+,114293427,2,0,1,51.0,26.0,0,0,5,0
chr13,+,114302037,1,0,1,52.0,32.0,2,2,6,0
chr13,+,114303429,1,0,1,60.0,782.0,0,0,7,0
chr13,+,114305811,10,4,10,444.2,69.9,0,0,1,0
chr13,+,114313315,1,0,1,14.0,75.0,0,0,0,0
chr13,-,114305802,1,0,1,619.0,28.0,0,0,0,0
chr13,-,114318163,1,0,1,514.0,567.0,0,0,0,0
chr13,+,114322388,2,0,2,14.5,120.5,0,0,1,0
chr13,+,114324948,2,0,1,59.0,482.0,0,0,0,0
chr13,+,114332831,1,0,1,112.0,29.0,0,0,0,0
chr14,-,16044494,1,0,1,46.0,67.0,0,0,0,0
chr14,-,16049752,1,0,1,24.0,72.0,0,0,0,0
chr14,-,18394215,1,0,1,1.0,174.0,0,0,0,0
chr14,+,18656647,1,0,1,22.0,268.0,0,0,0,0
chr14,+,19024974,1,0,1,62.0,21.0,0,0,0,0
chr14,+,19268629,2,0,1,76.0,49.0,0,0,0,0
chr14,-,19268691,2,0,2,50.5,56.5,0,0,0,0
chr14,-,19382317,1,0,1,21.0,62.0,0,0,0,0
chr14,+,20301967,1,0,1,2.0,124.0,0,0,0,0
chr14,+,20320127,1,0,1,90.0,3.0,0,0,0,0
chr14,+,20355607,1,0,1,58.0,0.0,0,0,2,0
chr14,+,20355816,1,0,1,58.0,6.0,1,1,1,0
chr14,+,20357905,22,0,19,71.6842,63.7895,0,0,0,0
chr14,+,20367380,1,0,1,71.0,10.0,0,0,0,0
chr14,-,20305956,7,0,7,56.5714,44.1429,0,0,1,0
chr14,-,20313942,3,0,1,25.0,114.0,0,0,5,0
chr14,-,20316959,1,0,1,24.0,71.0,1,1,2,0
chr14,-,20318481,1,0,1,86.0,8.0,0,0,2,0
chr14,-,20333292,25,23,25,50.72,90.36,0,0,2,0
chr14,-,20338569,1,0,1,87.0,49.0,0,0,1,0
chr14,-,20373545,1,0,1,80.0,583.0,0,0,1,0
chr14,-,20399626,1,0,1,64.0,49.0,0,0,1,0
chr14,-,20400522,1,0,1,61.0,50.0,0,0,0,0
chr14,-,0,0,5,0,,,0,0,0,0
chr14,-,20329387,0,10,11,48.8182,65.4545,2,2,2,0
chr14,-,20449642,2,0,1,79.0,0.0,0,0,3,0
chr14,-,20454859,20,0,19,98.0526,68.3684,0,0,0,0
chr14,-,20457719,1,0,1,323.0,44.0,0,0,0,1
chr14,-,20461486,22,0,10,392.6,32.4,0,0,0,0
chr14,+,20457768,105,30,131,55.0916,76.1832,1,1,0,0
chr14,+,20474012,1,0,1,66.0,68.0,0,0,2,0
chr14,+,20477094,18,14,17,31.0588,68.4118,0,0,1,0
chr14,+,20488054,4,0,4,8.75,48.25,0,0,0,0
chr14,-,20481946,1,0,1,58.0,33.0,0,0,0,0
chr14,+,20649566,1,0,1,94.0,40.0,0,0,0,0
chr14,+,20653528,5,0,5,72.4,31.6,0,0,0,1
chr14,+,20666787,1,0,1,89.0,21.0,0,0,0,0
chr14,-,20640671,1,0,1,18.0,75.0,0,0,1,1
chr14,-,20653528,4,0,4,65.5,50.0,0,0,1,1
chr14,-,20666798,11,0,11,18.6364,60.4545,0,0,0,0
chr14,+,20694183,2,0,2,37.5,60.0,0,0,2,0
chr14,+,20700590,2,0,1,12.0,81.0,0,0,0,0
chr14,-,20700336,1,0,1,616.0,46.0,0,0,0,0
chr14,+,20770897,1,0,1,70.0,63.0,0,0,0,0
chr14,+,20782467,33,0,33,31.0606,84.6364,0,0,0,0
chr14,-,20782467,1,0,2,13.5,102.0,1,1,0,0
chr14,-,20787882,1,0,1,11.0,44.0,0,0,0,0
chr14,+,20997035,61,0,59,76.1186,54.9661,0,0,0,0
chr14,-,20997035,1,0,1,57.0,17.0,0,0,0,0
chr14,+,21195676,1,0,1,72.0,398.0,0,0,0,0
chr14,+,21211309,1,0,1,100.0,11.0,0,0,0,0
chr14,-,21216141,1,0,1,17.0,63.0,0,0,40,0
chr14,-,21230367,5,4,9,57.1111,144.667,8,8,30,0
chr14,-,21231074,1,3,6,67.8333,327.5,9,9,22,0
chr14,-,21254080,1,0,1,231.0,3.0,0,0,35,0
chr14,-,21264016,1,0,1,78.0,167.0,0,0,34,0
chr14,-,21264216,1,0,1,13.0,243.0,0,0,33,0
chr14,-,21269440,354,0,340,60.6912,45.75,0,0,0,0
chr14,-,0,0,11,0,,,0,0,0,0
chr14,-,21211559,0,22,12,59.5,414.417,10,10,7,0
chr14,-,21211927,0,12,11,75.8182,43.9091,18,18,14,0
chr14,-,21213067,0,19,19,69.3158,299.368,16,16,15,0
chr14,-,21213095,0,4,11,60.2727,403.091,19,19,15,0
chr14,-,21234080,0,12,15,83.8667,162.267,1,1,10,0
chr14,-,21234159,0,3,18,119.278,128.056,0,0,8,0
chr14,-,21234189,0,3,35,92.0857,129.029,7,7,8,0
chr14,-,21234234,0,19,27,73.7037,124.444,28,28,8,0
chr14,-,21262897,0,3,5,68.6,36.8,0,0,32,0
chr14,-,21263359,0,9,13,80.1538,125.538,4,4,29,0
chr14,-,21269432,0,323,343,63.1195,45.5219,0,0,0,0
chr14,+,21254075,1,0,1,456.0,9.0,0,0,2,0
chr14,+,21260383,1,0,1,65.0,9.0,0,0,2,0
chr14,+,21260979,1,0,1,170.0,4.0,0,0,1,0
chr14,+,21269423,1,0,1,1.0,71.0,0,0,1,0
chr14,+,21304327,1,0,1,24.0,76.0,0,0,0,0
chr14,+,21355542,1,0,1,1251.0,1.0,0,0,0,0
chr14,+,21363146,1,0,1,54.0,129.0,0,0,0,0
chr14,+,21382763,1,0,1,76.0,1.0,0,0,0,0
chr14,+,21387588,1,0,1,87.0,79.0,0,0,0,0
chr14,-,21359611,1,0,1,75.0,14.0,1,1,4,0
chr14,-,21365802,2,0,1,17.0,71.0,0,0,4,0
chr14,-,21368442,1,0,2,111.0,0.5,2,2,1,0
chr14,-,21379456,1,0,1,23.0,70.0,0,0,6,0
chr14,-,21384042,37,18,31,97.3871,94.1613,0,0,1,0
chr14,-,21387659,1,0,1,85.0,73.0,0,0,2,0
chr14,-,21387829,1,0,1,75.0,30.0,0,0,2,0
chr14,-,21394617,1,0,1,158.0,10.0,0,0,2,0
chr14,-,21437255,3,0,3,60.6667,30.0,0,0,1,0
chr14,-,21456102,2,0,2,45.5,36.0,0,0,0,0
chr14,-,0,0,4,0,,,0,0,0,0
chr14,-,21476700,2,0,2,3.5,66.0,0,0,1,0
chr14,-,21476987,2,0,2,21.5,57.5,0,0,0,0
chr14,-,21503882,1,0,1,240.0,129.0,2,2,0,0
chr14,-,21511362,24,0,18,83.8333,55.6111,0,0,0,0
chr14,-,0,0,4,0,,,0,0,0,0
chr14,-,21526225,1,0,1,8.0,64.0,0,0,0,0
chr14,+,21451263,1,0,1,81.0,0.0,0,0,1,0
chr14,+,21460757,3,0,1,76.0,132.0,0,0,4,0
chr14,+,21461122,1,0,1,81.0,0.0,0,0,3,0
chr14,+,21469803,1,0,1,82.0,62.0,0,0,2,0
chr14,+,21472837,2,0,2,8.0,83.5,0,0,1,0
chr14,+,21476883,1,0,1,91.0,19.0,0,0,1,0
chr14,+,21480247,1,0,1,201.0,103.0,0,0,4,0
chr14,+,21499144,3,0,1,5.0,68.0,0,0,1,0
chr14,+,21566342,143,138,138,35.9493,59.3768,0,0,1,0
chr14,+,21586740,1,0,1,216.0,79.0,0,0,1,0
chr14,+,21590875,1,0,1,67.0,41.0,0,0,0,0
chr14,+,21489249,0,5,7,287.857,51.7143,0,0,1,0
chr14,+,21496988,0,12,21,279.429,81.619,0,0,1,0
chr14,-,21573310,2,0,2,9.5,86.0,0,0,2,0
chr14,-,21594138,1,0,1,13.0,66.0,0,0,1,0
chr14,-,21612425,1,0,1,0.0,74.0,0,0,0,0
chr14,-,21566342,0,9,9,21.4444,79.2222,3,3,1,0
chr14,-,22383886,7,0,6,44.0,54.0,0,0,0,0
chr14,+,22461332,1,0,1,24.0,90.0,0,0,0,0
chr14,-,22461327,1,0,1,10.0,51.0,3,3,1,0
chr14,-,22484438,10,0,5,96.8,11.4,0,0,1,0
chr14,-,22486772,1,0,1,23.0,71.0,0,0,0,0
chr14,-,22564737,1,0,1,101.0,9.0,0,0,0,0
chr14,+,22552946,1,0,1,1.0,55.0,0,0,1,0
chr14,+,22625914,1,0,1,9.0,22.0,0,0,1,0
chr14,+,22638683,1,0,1,108.0,34.0,0,0,0,0
chr14,+,22552158,0,58,97,65.4124,74.4742,1,1,0,0
chr14,+,22612358,0,6,7,59.1429,104.714,1,1,1,0
chr14,-,22570322,2,0,2,69.5,15.0,0,0,11,0
chr14,-,22575234,2,10,6,103.0,122.167,9,9,5,0
chr14,-,22586518,1,0,1,22.0,140.0,0,0,13,0
chr14,-,22589269,371,0,62,81.0,55.8548,0,0,1,0
chr14,-,22643554,1,0,1,71.0,149.0,0,0,0,0
chr14,-,22589118,0,89,46,85.8043,80.8696,0,0,1,0
chr14,-,22589247,0,281,189,77.6349,45.4021,0,0,1,0
chr14,-,22762165,1,0,1,38.0,61.0,0,0,0,0
chr14,+,22772339,9,0,2,14.5,68.0,0,0,3,0
chr14,+,22777161,2,0,2,9.0,77.0,0,0,1,0
chr14,+,22784635,1,0,1,60.0,6.0,0,0,0,0
chr14,+,0,0,6,0,,,0,0,0,0
chr14,+,22771787,0,114,92,116.457,64.8804,1,1,2,0
chr14,-,22766562,2,0,1,30.0,70.0,0,0,2,0
chr14,-,22768093,1,0,1,148.0,54.0,0,0,3,0
chr14,-,22771784,1,0,1,127.0,80.0,0,0,2,0
chr14,-,22777166,5,0,3,59.6667,38.3333,0,0,2,0
chr14,-,22815915,4,0,4,77.25,415.75,0,0,3,0
chr14,-,22818692,1,0,1,0.0,121.0,0,0,2,0
chr14,-,22819764,2,0,2,60.0,60.5,0,0,0,0
chr14,+,22830373,1,0,1,10.0,78.0,0,0,6,0
chr14,+,22833599,1,0,1,14.0,184.0,0,0,12,0
chr14,+,22835035,181,0,4,198.5,62.75,0,0,1,0
chr14,+,22837223,1,0,1,70.0,20.0,0,0,0,0
chr14,+,22834348,0,178,178,69.0337,72.1742,1,1,0,0
chr14,-,22832894,1,0,1,75.0,508.0,0,0,9,0
chr14,-,22834347,9,8,8,53.125,68.75,0,0,2,0
chr14,-,22835037,3,0,3,27.6667,57.3333,0,0,0,0
chr14,-,22854779,1,0,1,84.0,10.0,0,0,0,0
chr14,+,22878084,5,0,5,1130.0,62.2,0,0,0,0
chr14,+,22894144,1,0,1,73.0,407.0,0,0,0,0
chr14,+,22915000,1,0,1,148.0,22.0,0,0,0,0
chr14,+,22921906,1,0,1,0.0,64.0,0,0,1,0
chr14,+,22936420,1,0,1,27.0,88.0,0,0,0,0
chr14,+,22950149,1,0,1,97.0,12.0,0,0,0,0
chr14,-,22910177,1,0,1,12.0,67.0,0,0,2,0
chr14,-,22919172,6,3,6,213.667,37.3333,0,0,1,0
chr14,-,22929394,15,13,15,43.1333,50.0667,0,0,1,0
chr14,-,22938405,1,0,1,101.0,3.0,0,0,1,0
chr14,-,22948606,1,0,1,27.0,81.0,1,1,4,0
chr14,-,22955179,2,0,3,90.6667,521.667,8,8,4,0
chr14,-,22957185,32,0,5,31.8,56.0,0,0,2,0
chr14,-,22958993,1,0,1,27.0,89.0,0,0,1,0
chr14,-,23000736,1,0,1,40.0,70.0,0,0,3,0
chr14,-,23002163,1,0,1,58.0,15.0,0,0,2,0
chr14,-,23010141,3,0,3,39.3333,51.0,0,0,0,0
chr14,-,0,0,3,0,,,0,0,0,0
chr14,-,22957140,0,29,22,48.4545,40.1818,0,0,2,0
chr14,+,23034889,1,0,1,42.0,68.0,0,0,0,0
chr14,-,23033676,4,8,5,63.2,28.6,5,5,1,0
chr14,-,23034907,104,88,99,57.8788,54.5455,0,0,1,0
chr14,-,23035131,1,0,1,20.0,61.0,0,0,0,0
chr14,-,23034832,0,12,19,74.4211,68.3158,0,0,1,0
chr14,-,23047549,2,0,2,42.0,42.5,0,0,0,0
chr14,-,23063076,1,0,1,57.0,472.0,1,1,0,0
chr14,-,23064918,3,0,2,103.5,58.0,0,0,1,0
chr14,-,23071249,1,0,1,3.0,69.0,0,0,1,0
chr14,-,23071456,1,0,1,67.0,0.0,0,0,0,0
chr14,+,23074576,1,0,1,96.0,427.0,0,0,0,0
chr14,-,23095134,9,0,9,45.1111,211.778,0,0,0,0
chr14,-,23098596,2,0,2,53.5,62.0,0,0,0,0
chr14,+,23098646,4,38,30,61.0,70.2333,1,1,1,0
chr14,+,23099099,1,0,1,359.0,73.0,0,0,1,1
chr14,+,23122863,1,0,1,17.0,44.0,0,0,0,0
chr14,+,23098492,0,49,51,48.5686,69.0784,1,1,0,0
chr14,-,23160583,1,0,1,1150.0,63.0,0,0,0,0
chr14,-,23183158,1,0,1,78.0,13.0,0,0,0,0
chr14,+,23272171,1,0,1,69.0,7.0,0,0,0,0
chr14,+,23292337,5,0,3,64.0,58.0,0,0,0,0
chr14,-,23286126,10,0,7,52.8571,126.286,0,0,1,0
chr14,-,23297715,1,0,1,0.0,50.0,0,0,2,0
chr14,-,23301535,2,0,1,100.0,17.0,0,0,1,0
chr14,-,23302846,1,0,1,312.0,20.0,0,0,1,0
chr14,-,23303158,1,0,1,26.0,184.0,0,0,0,0
chr14,+,23319001,1,0,1,16.0,94.0,0,0,2,0
chr14,+,23326177,2,33,34,198.676,57.5882,3,3,0,0
chr14,+,23328451,3,0,3,32.0,78.6667,0,0,1,0
chr14,+,23341699,1,0,1,10.0,87.0,0,0,0,0
chr14,+,23325396,0,24,27,365.074,43.6296,2,2,2,0
chr14,-,23326163,10,0,10,124.7,32.6,0,0,0,0
chr14,+,23478196,11,88,104,91.3942,67.0769,2,2,0,0
chr14,+,23479035,1,0,1,785.0,0.0,0,0,1,0
chr14,+,23497330,1,0,1,731.0,25.0,0,0,0,0
chr14,+,23560803,10,0,1,14.0,83.0,0,0,0,0
chr14,+,23559579,0,4,6,91.1667,115.333,0,0,0,1
chr14,-,23560816,16,13,12,44.25,49.0,0,0,3,0
chr14,-,23561435,1,0,2,100.5,1248.5,3,3,2,0
chr14,-,23567001,1,0,1,75.0,0.0,0,0,2,0
chr14,-,23567324,5,3,9,81.2222,91.8889,2,2,0,0
chr14,-,23567510,2,0,2,2.5,399.0,0,0,1,0
chr14,-,23567799,7,0,7,106.571,46.5714,0,0,0,0
chr14,-,0,0,6,0,,,0,0,0,0
chr14,-,23559984,0,4,5,49.4,160.0,0,0,2,0
chr14,+,23568069,1,0,1,285.0,24.0,0,0,0,1
chr14,+,23645625,1,0,1,110.0,97.0,0,0,0,0
chr14,-,23953681,1,0,1,14.0,66.0,0,0,2,0
chr14,-,23954121,2,0,1,69.0,31.0,0,0,0,0
chr14,-,24035281,1,0,1,101.0,4.0,0,0,0,0
chr14,+,23955542,4,0,2,54.5,26.5,0,0,6,0
chr14,+,23964967,3,0,3,13.0,93.3333,0,0,10,0
chr14,+,23967680,1,0,1,168.0,85.0,0,0,10,0
chr14,+,23969279,33,28,32,87.7812,79.0,0,0,6,0
chr14,+,23990687,1,0,1,65.0,27.0,0,0,10,0
chr14,+,24000078,1,0,1,17.0,95.0,0,0,11,0
chr14,+,24004806,1,0,1,168.0,85.0,0,0,6,0
chr14,+,24006403,26,14,24,177.0,80.0417,0,0,2,0
chr14,+,24051372,3,0,3,49.3333,44.0,0,0,0,0
chr14,+,24078082,1,0,1,16.0,82.0,0,0,0,0
chr14,+,24095169,1,0,1,116.0,13.0,0,0,5,0
chr14,+,24100562,1,0,1,31.0,91.0,0,0,7,0
chr14,+,24104128,30,0,29,30.4483,78.6897,0,0,0,0
chr14,+,24121989,1,0,1,981.0,77.0,0,0,6,0
chr14,+,24125242,26,0,2,38.5,57.5,0,0,2,0
chr14,+,24132352,1,0,1,77.0,0.0,0,0,1,0
chr14,+,24133760,1,0,1,197.0,69.0,0,0,0,0
chr14,+,24124031,0,12,22,83.4545,179.091,0,0,2,0
chr14,-,24139459,1,0,1,85.0,0.0,2,2,1,0
chr14,-,24140609,1,0,1,1.0,73.0,1,1,5,0
chr14,-,24141612,32,0,9,44.8889,59.7778,0,0,1,0
chr14,-,24144262,5,16,17,72.8824,396.118,15,15,11,0
chr14,-,24146408,40,6,6,68.5,31.5,0,0,23,0
chr14,-,24147293,563,0,1,13.0,61.0,0,0,0,0
chr14,-,0,0,15,0,,,0,0,0,0
chr14,-,24141591,0,32,9,44.8889,59.7778,0,0,1,0
chr14,-,24143671,0,17,10,56.5,489.8,12,12,7,0
chr14,-,24144030,0,5,5,81.4,373.2,9,9,12,0
chr14,-,24144469,0,13,15,90.9333,272.067,5,5,8,0
chr14,-,24145157,0,15,13,77.7692,255.615,17,17,8,0
chr14,-,24145478,0,20,21,86.1429,130.333,17,17,12,0
chr14,-,24145778,0,32,33,87.0909,132.576,13,13,15,0
chr14,-,24146256,0,47,46,81.7391,104.261,2,2,21,0
chr14,-,24146653,0,557,475,76.4042,55.4189,0,0,0,0
chr14,-,24146672,0,3,70,61.5714,66.2857,0,0,0,0
chr14,-,24166268,1,0,1,68.0,94.0,0,0,1,0
chr14,-,24166537,1,0,1,825.0,0.0,0,0,0,0
chr14,-,24171172,1,0,1,9.0,80.0,0,0,0,0
chr14,-,24184419,1,0,1,92.0,221.0,1,1,0,0
chr14,-,24187581,1,0,1,98.0,65.0,1,1,0,0
chr14,-,24188639,1,0,1,58.0,57.0,1,1,0,0
chr14,-,24188853,3,0,2,19.0,55.0,0,0,0,0
chr14,-,24195673,6,0,2,65.5,22.0,0,0,0,0
chr14,-,24202938,3,0,3,13.3333,79.3333,0,0,0,0
chr14,-,24213085,2,0,2,56.5,41.0,0,0,9,0
chr14,-,24213558,83,0,3,53.6667,50.6667,0,0,4,0
chr14,-,24215448,1,0,1,2.0,538.0,0,0,6,0
chr14,-,24215798,2,0,3,120.333,80.0,1,1,6,0
chr14,-,24216070,7,17,7,79.1429,29.5714,0,0,4,0
chr14,-,24219503,3,0,3,24.3333,56.3333,1,1,16,0
chr14,-,24219968,1,0,1,19.0,86.0,0,0,16,0
chr14,-,24223425,1,0,1,35.0,101.0,0,0,15,0
chr14,-,24230077,2,0,2,22.5,207.5,0,0,14,0
chr14,-,24232560,230,0,2,68.5,38.0,0,0,1,0
chr14,-,24233185,1,0,1,75.0,18.0,0,0,0,0
chr14,-,0,0,8,0,,,0,0,0,0
chr14,-,24211830,0,7,10,70.9,213.7,6,6,4,0
chr14,-,24218218,0,7,9,47.3333,155.0,9,9,10,0
chr14,-,24218433,0,10,11,70.0909,183.0,7,7,12,0
chr14,-,24232382,0,240,210,69.4857,62.7,0,0,1,0
chr14,-,24239242,1,0,1,76.0,85.0,0,0,0,0
chr14,-,24240878,1,0,1,147.0,356.0,1,1,0,0
chr14,-,24242656,8,0,8,46.375,44.125,0,0,0,0
chr14,+,24139980,2,0,1,1.0,61.0,0,0,3,0
chr14,+,24140449,3,0,3,201.667,32.0,0,0,1,0
chr14,+,24159050,1,0,1,3.0,61.0,0,0,3,0
chr14,+,24160660,11,0,11,319.818,70.3636,0,0,1,0
chr14,+,24162660,3,0,1,53.0,27.0,0,0,8,0
chr14,+,24166565,87,78,89,110.303,77.573,0,0,1,0
chr14,+,24180266,14,0,11,157.091,66.8182,0,0,1,1
chr14,+,24191131,1,0,1,103.0,81.0,0,0,1,0
chr14,+,24199177,2,0,1,50.0,10.0,0,0,1,0
chr14,+,24201801,1,0,1,68.0,0.0,0,0,1,0
chr14,+,24212234,1,0,1,40.0,30.0,0,0,2,0
chr14,+,24229231,1,0,1,130.0,64.0,0,0,1,0
chr14,+,24234698,1,0,1,13.0,79.0,0,0,6,0
chr14,+,24239242,26,12,24,106.875,60.25,0,0,1,0
chr14,+,24279089,1,0,1,67.0,23.0,0,0,2,0
chr14,+,24298861,13,0,8,83.5,81.25,0,0,0,0
chr14,+,0,0,6,0,,,0,0,0,0
chr14,+,24137431,0,15,17,159.941,58.8824,25,25,20,0
chr14,+,24137799,0,4,4,88.75,26.5,5,5,25,0
chr14,+,24138561,0,9,10,131.7,81.2,11,11,9,0
chr14,+,24138968,0,655,660,84.4485,69.85,1,1,2,1
chr14,+,24166365,0,8,7,23.1429,79.0,0,0,2,0
chr14,+,24305211,1,0,1,62.0,9.0,0,0,0,1
chr14,-,24266891,1,0,1,96.0,2.0,2,2,1,0
chr14,-,24268995,1,0,1,41.0,68.0,1,1,0,0
chr14,-,24271465,8,0,6,82.3333,41.8333,0,0,1,0
chr14,-,24271627,17,0,9,55.5556,82.7778,0,0,1,0
chr14,-,24279668,1,0,1,26.0,63.0,0,0,1,0
chr14,-,24291797,1,0,1,23.0,128.0,0,0,3,0
chr14,-,24299780,15,14,15,52.7333,42.1333,0,0,1,0
chr14,-,24300707,1,0,1,89.0,258.0,0,0,0,0
chr14,-,24271541,0,7,14,58.0714,30.3571,0,0,1,0
chr14,-,24271604,0,7,11,61.2727,69.9091,0,0,1,0
chr14,+,24309123,1,0,1,895.0,94.0,0,0,0,0
chr14,+,24314282,1,0,1,76.0,54.0,0,0,0,0
chr14,-,24333262,1,0,1,2.0,74.0,0,0,0,0
chr14,-,24340000,2,0,2,133.5,14.0,0,0,0,0
chr14,+,24378055,2,0,2,43.5,76.0,0,0,0,0
chr14,+,24427240,1,0,1,49.0,519.0,0,0,0,0
chr14,-,24430840,1,0,1,2.0,59.0,0,0,0,0
chr14,-,24442841,1,0,1,84.0,12.0,1,1,0,0
chr14,-,24442927,1,0,1,94.0,175.0,0,0,0,0
chr14,-,24442455,0,16,17,70.1176,64.2353,2,2,2,0
chr14,-,24442776,0,40,29,53.7586,38.6207,1,1,0,0
chr14,-,24442788,0,7,27,55.1852,38.4074,1,1,0,0
chr14,+,24446042,2,0,1,68.0,41.0,0,0,0,0
chr14,-,24507507,1,0,1,97.0,2.0,0,0,0,0
chr14,-,24855977,1,0,1,29.0,1678.0,0,0,0,0
chr14,+,25267447,5,6,5,173.6,16.8,0,0,1,0
chr14,+,25325919,1,0,1,62.0,309.0,0,0,0,0
chr14,-,25267447,4,0,4,52.75,60.0,0,0,0,0
chr14,+,28265999,3,0,3,65.0,30.3333,0,0,0,0
chr14,-,28265998,3,0,3,536.333,39.6667,0,0,1,0
chr14,-,28267859,1,0,1,86.0,110.0,0,0,0,0
chr14,-,29253975,1,0,1,433.0,54.0,0,0,0,0
chr14,-,29578562,2,0,2,92.0,9.0,0,0,0,0
chr14,+,30597557,1,0,1,8.0,77.0,1,1,1,0
chr14,+,30620107,3,0,1,0.0,81.0,0,0,0,0
chr14,+,30658351,3,0,3,16.6667,95.3333,0,0,3,0
chr14,+,30675792,1,0,1,13.0,76.0,0,0,5,0
chr14,+,30702015,2,0,1,13.0,56.0,0,0,3,0
chr14,+,30722854,1,0,1,590.0,63.0,0,0,1,0
chr14,+,30735824,36,0,33,232.667,64.0,0,0,0,0
chr14,+,30890135,3,0,2,76.5,61.5,0,0,0,0
chr14,-,30895105,7,0,7,57.8571,31.7143,0,0,0,0
chr14,+,30918523,1,0,1,203.0,3.0,0,0,0,0
chr14,-,30933305,1,0,1,40.0,73.0,0,0,0,0
chr14,-,31020230,1,0,1,7.0,362.0,0,0,0,0
chr14,-,31086361,3,0,2,5.0,76.5,0,0,0,0
chr14,+,31093432,5,0,5,32.4,50.0,0,0,0,0
chr14,-,31096442,1,0,1,187.0,32.0,0,0,0,0
chr14,-,31104336,1,0,1,9.0,63.0,0,0,1,0
chr14,-,31106177,1,0,1,77.0,18.0,0,0,1,0
chr14,-,31113296,1,0,1,95.0,7.0,0,0,0,0
chr14,-,31173670,1,0,1,80.0,0.0,0,0,0,0
chr14,-,31320670,1,0,1,169.0,7.0,0,0,0,0
chr14,-,31373468,1,0,1,9.0,456.0,0,0,0,0
